system:index,surface_thermal_radiation_downwards_sum,date,.geo
20090322,3.04E+07,2009-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090323,3.22E+07,2009-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090324,3.21E+07,2009-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090325,3.09E+07,2009-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090326,3.02E+07,2009-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090327,2.99E+07,2009-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090328,3.06E+07,2009-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090329,3.22E+07,2009-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090330,3.32E+07,2009-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090331,3.33E+07,2009-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090401,3.33E+07,2009-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090402,3.36E+07,2009-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090403,3.38E+07,2009-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090404,3.41E+07,2009-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090405,3.41E+07,2009-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090406,3.33E+07,2009-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090407,3.34E+07,2009-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090408,3.08E+07,2009-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090409,2.85E+07,2009-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090410,3.16E+07,2009-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090411,3.32E+07,2009-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090412,3.44E+07,2009-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090413,3.30E+07,2009-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090414,3.28E+07,2009-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090415,3.38E+07,2009-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090416,3.33E+07,2009-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090417,3.26E+07,2009-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090418,3.26E+07,2009-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090419,3.28E+07,2009-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090420,3.27E+07,2009-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090421,3.18E+07,2009-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090422,3.11E+07,2009-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090423,3.07E+07,2009-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090424,3.28E+07,2009-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090425,3.24E+07,2009-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090426,3.25E+07,2009-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090427,3.22E+07,2009-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090428,3.19E+07,2009-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090429,3.26E+07,2009-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090430,3.24E+07,2009-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090501,3.25E+07,2009-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090502,3.24E+07,2009-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090503,3.16E+07,2009-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090504,3.15E+07,2009-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090505,3.24E+07,2009-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090506,3.25E+07,2009-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090507,3.30E+07,2009-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090508,3.31E+07,2009-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090509,3.20E+07,2009-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090510,3.15E+07,2009-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090511,3.14E+07,2009-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090512,3.12E+07,2009-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090513,3.29E+07,2009-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090514,3.31E+07,2009-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090515,3.42E+07,2009-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090516,3.41E+07,2009-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090517,3.46E+07,2009-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090518,3.59E+07,2009-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090519,3.63E+07,2009-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090520,3.61E+07,2009-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090521,3.60E+07,2009-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090522,3.57E+07,2009-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090523,3.47E+07,2009-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090524,3.35E+07,2009-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090525,3.29E+07,2009-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090526,3.39E+07,2009-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090527,3.41E+07,2009-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090528,3.45E+07,2009-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090529,3.37E+07,2009-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090530,3.33E+07,2009-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090531,3.36E+07,2009-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090601,3.53E+07,2009-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090602,3.56E+07,2009-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090603,3.57E+07,2009-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090604,3.59E+07,2009-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090605,3.59E+07,2009-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090606,3.61E+07,2009-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090607,3.58E+07,2009-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090608,3.39E+07,2009-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090609,3.36E+07,2009-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090610,3.44E+07,2009-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090611,3.46E+07,2009-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090612,3.41E+07,2009-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090613,3.38E+07,2009-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090614,3.40E+07,2009-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090615,3.41E+07,2009-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090616,3.44E+07,2009-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090617,3.48E+07,2009-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090618,3.55E+07,2009-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090619,3.64E+07,2009-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090620,3.62E+07,2009-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090621,3.57E+07,2009-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090622,3.55E+07,2009-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090623,3.59E+07,2009-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090624,3.59E+07,2009-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090625,3.57E+07,2009-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090626,3.58E+07,2009-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090627,3.60E+07,2009-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090628,3.64E+07,2009-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090629,3.65E+07,2009-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090630,3.65E+07,2009-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090701,3.67E+07,2009-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090702,3.67E+07,2009-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090703,3.64E+07,2009-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090704,3.63E+07,2009-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090705,3.62E+07,2009-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090706,3.60E+07,2009-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090707,3.67E+07,2009-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090708,3.67E+07,2009-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090709,3.64E+07,2009-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090710,3.66E+07,2009-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090711,3.60E+07,2009-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090712,3.56E+07,2009-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090713,3.57E+07,2009-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090714,3.63E+07,2009-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090715,3.67E+07,2009-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090716,3.63E+07,2009-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090717,3.58E+07,2009-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090718,3.54E+07,2009-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090719,3.54E+07,2009-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090720,3.59E+07,2009-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090721,3.60E+07,2009-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090722,3.59E+07,2009-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090723,3.54E+07,2009-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090724,3.56E+07,2009-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090725,3.54E+07,2009-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090726,3.53E+07,2009-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090727,3.57E+07,2009-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090728,3.55E+07,2009-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090729,3.58E+07,2009-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090730,3.57E+07,2009-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090731,3.51E+07,2009-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090801,3.52E+07,2009-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090802,3.53E+07,2009-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090803,3.52E+07,2009-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090804,3.51E+07,2009-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090805,3.48E+07,2009-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090806,3.51E+07,2009-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090807,3.53E+07,2009-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090808,3.54E+07,2009-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090809,3.51E+07,2009-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090810,3.53E+07,2009-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090811,3.59E+07,2009-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090812,3.54E+07,2009-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090813,3.50E+07,2009-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090814,3.50E+07,2009-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090815,3.50E+07,2009-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090816,3.53E+07,2009-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090817,3.52E+07,2009-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090818,3.58E+07,2009-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090819,3.64E+07,2009-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090820,3.63E+07,2009-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090821,3.58E+07,2009-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090822,3.59E+07,2009-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090823,3.62E+07,2009-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090824,3.59E+07,2009-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090825,3.56E+07,2009-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090826,3.54E+07,2009-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090827,3.53E+07,2009-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090828,3.56E+07,2009-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090829,3.60E+07,2009-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090830,3.57E+07,2009-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090831,3.58E+07,2009-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090901,3.62E+07,2009-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090902,3.62E+07,2009-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090903,3.64E+07,2009-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090904,3.64E+07,2009-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090905,3.62E+07,2009-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090906,3.49E+07,2009-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090907,3.54E+07,2009-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090908,3.53E+07,2009-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090909,3.47E+07,2009-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090910,3.49E+07,2009-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090911,3.54E+07,2009-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090912,3.55E+07,2009-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090913,3.57E+07,2009-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090914,3.58E+07,2009-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090915,3.51E+07,2009-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090916,3.44E+07,2009-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090917,3.42E+07,2009-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090918,3.34E+07,2009-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090919,3.46E+07,2009-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090920,3.52E+07,2009-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090921,3.55E+07,2009-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090922,3.57E+07,2009-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090923,3.59E+07,2009-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090924,3.60E+07,2009-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090925,3.53E+07,2009-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090926,3.46E+07,2009-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090927,3.45E+07,2009-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090928,3.54E+07,2009-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090929,3.57E+07,2009-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20090930,3.60E+07,2009-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091001,3.57E+07,2009-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091002,3.63E+07,2009-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091003,3.68E+07,2009-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091004,3.68E+07,2009-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091005,3.65E+07,2009-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091006,3.55E+07,2009-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091007,3.41E+07,2009-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091008,3.24E+07,2009-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091009,3.14E+07,2009-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091010,3.27E+07,2009-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091011,3.39E+07,2009-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091012,3.43E+07,2009-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091013,3.42E+07,2009-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091014,3.36E+07,2009-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091015,3.29E+07,2009-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091016,3.27E+07,2009-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091017,3.24E+07,2009-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091018,3.26E+07,2009-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091019,3.27E+07,2009-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091020,3.25E+07,2009-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091021,3.33E+07,2009-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091022,3.34E+07,2009-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091023,3.10E+07,2009-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091024,2.92E+07,2009-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091025,2.93E+07,2009-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091026,2.97E+07,2009-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091027,2.98E+07,2009-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091028,3.06E+07,2009-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091029,3.10E+07,2009-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091030,2.99E+07,2009-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091031,2.88E+07,2009-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091101,2.86E+07,2009-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091102,2.84E+07,2009-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091103,2.88E+07,2009-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091104,2.94E+07,2009-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091105,3.08E+07,2009-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091106,3.33E+07,2009-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091107,3.34E+07,2009-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091108,3.47E+07,2009-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091109,3.54E+07,2009-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091110,3.53E+07,2009-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091111,3.57E+07,2009-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091112,3.44E+07,2009-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091113,3.33E+07,2009-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091114,3.48E+07,2009-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091115,3.49E+07,2009-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091116,3.52E+07,2009-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091117,3.52E+07,2009-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091118,3.31E+07,2009-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091119,3.17E+07,2009-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091120,2.92E+07,2009-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091121,2.88E+07,2009-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091122,2.90E+07,2009-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091123,2.91E+07,2009-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091124,2.96E+07,2009-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091125,3.05E+07,2009-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091126,3.12E+07,2009-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091127,3.10E+07,2009-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091128,2.93E+07,2009-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091129,2.79E+07,2009-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091130,2.79E+07,2009-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091201,2.80E+07,2009-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091202,2.86E+07,2009-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091203,2.97E+07,2009-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091204,3.02E+07,2009-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091205,3.03E+07,2009-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091206,3.10E+07,2009-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091207,3.06E+07,2009-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091208,2.95E+07,2009-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091209,2.93E+07,2009-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091210,2.95E+07,2009-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091211,2.95E+07,2009-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091212,2.91E+07,2009-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091213,2.97E+07,2009-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091214,3.10E+07,2009-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091215,3.16E+07,2009-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091216,3.17E+07,2009-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091217,3.17E+07,2009-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091218,3.23E+07,2009-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091219,3.24E+07,2009-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091220,3.07E+07,2009-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20091221,3.09E+07,2009-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
