system:index,surface_net_solar_radiation_sum,date,.geo
20170415,2.3151961222865973E7,2017-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170416,2.28156412016859E7,2017-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170417,2.1956108827404674E7,2017-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170418,2.2100869543350577E7,2017-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170419,2.320657885384888E7,2017-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170420,2.350638262847191E7,2017-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170421,2.3147229316874404E7,2017-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170422,2.331621028359188E7,2017-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170423,2.3278256778573133E7,2017-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170424,2.2954298202708833E7,2017-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170425,2.3345453284708206E7,2017-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170426,2.265568494078666E7,2017-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170427,2.2747482969655976E7,2017-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170428,1.997714965470324E7,2017-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170429,2.2489247634152237E7,2017-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170430,2.3488482238284674E7,2017-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170501,2.2386930436441477E7,2017-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170502,2.2337284897419684E7,2017-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170503,1.9895689284824822E7,2017-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170504,2.1129957708092604E7,2017-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170505,2.081916081238127E7,2017-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170506,1.9463680959990494E7,2017-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170507,2.0169774498768218E7,2017-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170508,2.166318784618472E7,2017-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170509,2.2538534426215775E7,2017-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170510,2.301725123856059E7,2017-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170511,2.162603589122367E7,2017-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170512,1.98293483200736E7,2017-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170513,1.9230875190890353E7,2017-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170514,1.9297621428753193E7,2017-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170515,2.095025419706928E7,2017-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170516,2.1621542587647196E7,2017-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170517,2.1200983591646552E7,2017-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170518,2.2782285720163323E7,2017-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170519,2.1950639357172497E7,2017-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170520,2.2632096961480416E7,2017-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170521,2.175127702535004E7,2017-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170522,2.2450821978668656E7,2017-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170523,2.1268946310293943E7,2017-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170524,2.1020283185292486E7,2017-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170525,2.0365294885365613E7,2017-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170526,2.061486737837059E7,2017-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170527,2.152310684349463E7,2017-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170528,2.032987509607752E7,2017-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170529,1.9045689340423193E7,2017-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170530,1.8048763067285515E7,2017-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531,1.8714070035347342E7,2017-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601,1.727726342746294E7,2017-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602,1.6671296147033706E7,2017-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603,1.7840539789394706E7,2017-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604,1.6265185952717984E7,2017-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605,1.6671960406353954E7,2017-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170606,1.7095354124018673E7,2017-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170607,1.5140366154833388E7,2017-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170608,9646546.568,2017-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170609,1.32893000820221E7,2017-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170610,1.0911181376647055E7,2017-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170611,9634884.279768862,2017-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170612,9831937.732458198,2017-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170613,9155305.209404992,2017-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170614,1.3891584567588627E7,2017-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170615,8907800.787,2017-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170616,1.583261143765976E7,2017-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170617,1.656850046542314E7,2017-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170618,1.5281997741906041E7,2017-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170619,1.5131480892888935E7,2017-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170620,1.5755499321472468E7,2017-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170621,1.5578431902957302E7,2017-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170622,1.5854386786587542E7,2017-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170623,1.652368720498185E7,2017-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170624,1.5918295806818122E7,2017-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170625,1.216357875821549E7,2017-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170626,1.009152560514263E7,2017-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170627,7250138.452476007,2017-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170628,1.1831312196358755E7,2017-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170629,9615721.614386186,2017-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170630,1.385568608061517E7,2017-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170701,1.2076478645644581E7,2017-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170702,1.2099146653939625E7,2017-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170703,1.4926844536269084E7,2017-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170704,1.4098378124656232E7,2017-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170705,1.163138451584888E7,2017-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170706,1.5130808087446898E7,2017-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170707,1.2649689977635298E7,2017-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170708,1.6618658438950518E7,2017-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170709,1.4420643401732178E7,2017-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170710,1.3023968924513279E7,2017-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170711,1.3090051263742886E7,2017-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170712,1.5307162572519498E7,2017-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170713,1.0155530415037211E7,2017-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170714,1.3271590931896273E7,2017-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170715,1.3119970361149626E7,2017-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170716,1.0186781847445682E7,2017-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170717,8789560.014753176,2017-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170718,6377064.409598223,2017-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170719,6164420.095,2017-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170720,6098577.826548621,2017-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170721,1.2714040540282208E7,2017-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170722,1.2834854035166737E7,2017-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170723,6311914.898534152,2017-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170724,9818271.594803596,2017-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170725,1.2564061041351376E7,2017-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170726,1.0109254267613845E7,2017-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170727,6695121.644848692,2017-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170728,7718531.5304186465,2017-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170729,1.2108062765860619E7,2017-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170730,1.5190725740638027E7,2017-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170731,1.331511879779357E7,2017-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170801,1.3342330346066987E7,2017-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170802,1.4251093495952953E7,2017-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170803,1.2950094444013175E7,2017-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170804,1.3395820419255588E7,2017-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170805,1.21097672153863E7,2017-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170806,1.3725552995584877E7,2017-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170807,1.3630573526980978E7,2017-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170808,1.1502496654103152E7,2017-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170809,7253672.876945452,2017-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170810,1.0555319699530303E7,2017-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170811,1.2086658248960325E7,2017-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170812,1.2381665911931595E7,2017-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170813,1.3307361686543774E7,2017-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170814,9030579.090182038,2017-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170815,1.0030829078777848E7,2017-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170816,1.393460474411977E7,2017-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170817,1.3387050695938095E7,2017-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170818,1.0475959683499578E7,2017-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170819,5237343.034114893,2017-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170820,1992601.4703559012,2017-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170821,9293376.873465637,2017-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170822,1.53549418475699E7,2017-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170823,1.4183942498961603E7,2017-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170824,1.3806530449689656E7,2017-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170825,9466412.393710181,2017-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170826,9046454.258343251,2017-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170827,9655764.425528897,2017-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170828,4818529.219538316,2017-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170829,5296754.423951337,2017-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170830,1.2958941194118526E7,2017-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170831,1.5101143878778048E7,2017-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170901,1.483485672325348E7,2017-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170902,1.4847113348918727E7,2017-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170903,1.0766127054281494E7,2017-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170904,1.5699725228161834E7,2017-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170905,1.607358743838359E7,2017-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170906,1.510923822177761E7,2017-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170907,1.5324940197565647E7,2017-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170908,1.3578305168626668E7,2017-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170909,1.358072438671211E7,2017-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170910,1.319592309217388E7,2017-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170911,1.6650650743364636E7,2017-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170912,1.1902649387084682E7,2017-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170913,1.4565476159133306E7,2017-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170914,1.0703953662420463E7,2017-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170915,9198626.358651504,2017-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170916,1.3396648097387757E7,2017-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170917,1.333600962139233E7,2017-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170918,7847435.801,2017-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170919,8475254.545,2017-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170920,4569958.557,2017-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170921,6724272.146754068,2017-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170922,1.1725530803965002E7,2017-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170923,1.4794517612867964E7,2017-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170924,1.3039843370468097E7,2017-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170925,1.5167128793755265E7,2017-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170926,1.73312935290616E7,2017-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170927,1.6941587665197074E7,2017-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170928,1.6604352644045856E7,2017-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170929,1.4544364088981634E7,2017-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170930,1.6103386334655121E7,2017-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171001,1.6879215857374154E7,2017-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171002,1.6292374327272024E7,2017-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171003,1.4811410467768833E7,2017-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171004,1.8011373213660687E7,2017-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171005,1.871976043486262E7,2017-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171006,1.394583141634849E7,2017-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171007,1.306218319091134E7,2017-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171008,1.2074728617688926E7,2017-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171009,7743991.836256653,2017-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171010,6302030.378031221,2017-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171011,1.0360907763871126E7,2017-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171012,1.5052478282041807E7,2017-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171013,1.4237650534444561E7,2017-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171014,1.1526475728610963E7,2017-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171015,1.2430949743797908E7,2017-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171016,1.5149645365446243E7,2017-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171017,1.6659700890445784E7,2017-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171018,1.8018674325732592E7,2017-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171019,1.868252949964276E7,2017-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171020,1.6372446285085555E7,2017-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171021,1.0535363411383871E7,2017-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171022,1.3419930668597532E7,2017-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171023,1.6019683200762015E7,2017-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171024,1.881141599901211E7,2017-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171025,1.8678248152072165E7,2017-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171026,1.708916745406351E7,2017-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171027,1.4513999448912278E7,2017-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171028,1.4624283518444173E7,2017-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171029,1.6184885228409268E7,2017-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171030,1.7505380618084088E7,2017-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171031,1.709573860393908E7,2017-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171101,1.7494870563271653E7,2017-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171102,1.805177763810137E7,2017-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171103,1.8093251172256775E7,2017-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171104,1.8145524018450595E7,2017-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171105,1.726661377474529E7,2017-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171106,1.7359986320078384E7,2017-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171107,1.7524913558709618E7,2017-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171108,1.7531894868655156E7,2017-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171109,1.7317736126425296E7,2017-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171110,1.709038359912054E7,2017-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171111,1.73972127375431E7,2017-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171112,1.7514148058616515E7,2017-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171113,1.7316061277929623E7,2017-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171114,1.6797143886268176E7,2017-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171115,1.653380272965667E7,2017-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171116,1.4953928685174305E7,2017-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171117,1.4370961083858997E7,2017-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171118,1.4962208240908466E7,2017-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171119,1.2040993901693065E7,2017-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171120,8129642.965527198,2017-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171121,1.1928123932094896E7,2017-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171122,1.3077177594842458E7,2017-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171123,1.4950769754439361E7,2017-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171124,1.6237976928175153E7,2017-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171125,1.5377316904449077E7,2017-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171126,1.617548182174338E7,2017-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171127,1.5898274280758632E7,2017-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171128,1.6337376699872058E7,2017-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171129,1.6324742603702534E7,2017-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171130,1.619870602225513E7,2017-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171201,1.515731989849195E7,2017-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171202,1.4378262070630224E7,2017-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171203,1.4293489923039066E7,2017-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171204,1.286885771718023E7,2017-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171205,6908889.4384291135,2017-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171206,1.099148645248405E7,2017-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171207,1.1462792372197818E7,2017-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171208,1.3415796234673558E7,2017-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171209,1.5020138002972601E7,2017-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171210,1.4139135424457584E7,2017-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171211,1.4252387878459962E7,2017-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171212,1.4915558541906716E7,2017-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171213,1.4655434700686898E7,2017-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171214,1.5117417466338003E7,2017-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171215,1.3978938136739695E7,2017-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171216,1.4809804128283018E7,2017-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171217,1.5112549974098105E7,2017-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171218,1.292758345916549E7,2017-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171219,1.5627713001442436E7,2017-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171220,1.5514852294085003E7,2017-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171221,1.527840860305687E7,2017-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171222,1.5560980272702048E7,2017-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223,1.5365705019583968E7,2017-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171224,1.5687183719830073E7,2017-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171225,1.5869925666251063E7,2017-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171226,1.5779725173183976E7,2017-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171227,1.5949013667638564E7,2017-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171228,1.6143526762868563E7,2017-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171229,1.6086028309606122E7,2017-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171230,1.605512390823466E7,2017-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171231,1.5966125141708946E7,2017-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101,1.5874098143254729E7,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102,1.5945953409871705E7,2018-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103,1.605171533047523E7,2018-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104,1.5345187556881776E7,2018-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105,1.5313380335089909E7,2018-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106,1.5561396926457744E7,2018-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107,1.6167342219121618E7,2018-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108,1.6136448560531296E7,2018-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109,1.6066192778105227E7,2018-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110,1.5619036851196662E7,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111,1.4783957910130762E7,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180112,1.3657223426861849E7,2018-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180113,1.3819376479759656E7,2018-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180114,1.2969207895916544E7,2018-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180115,1.2690484933257198E7,2018-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180116,1.34321833014713E7,2018-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180117,1.544402597173126E7,2018-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180118,1.6344675824919352E7,2018-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180119,1.659452185741356E7,2018-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180120,1.705379011462959E7,2018-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180121,1.724069323634216E7,2018-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180122,1.7148364437251583E7,2018-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180123,1.7111987630663346E7,2018-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180124,1.7362895878078353E7,2018-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180125,1.7531581905531734E7,2018-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180126,1.7702115728610966E7,2018-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180127,1.7678711113809064E7,2018-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
