system:index,LST_Celsius,date,.geo
gf_Day2003_245,271.4487621845284,2003-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_246,333.7735736165285,2003-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_247,297.02138266918786,2003-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_248,316.98835099813715,2003-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_249,287.1514492349128,2003-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_250,284.32014345820795,2003-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_251,323.6708607492483,2003-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_252,305.0273990524501,2003-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_253,311.3717894597293,2003-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_254,309.34208258615536,2003-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_255,310.5369129272872,2003-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_256,299.94642645324745,2003-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_257,319.4730841421466,2003-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_258,329.1525708743558,2003-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_259,342.6291891401579,2003-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_260,350.7098651939409,2003-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_261,275.4148234333683,2003-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_262,353.94613165221176,2003-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_263,304.8418348835096,2003-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_264,361.6227139836863,2003-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_265,341.9444936748606,2003-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_266,313.8124018783539,2003-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2003_267,315.98019251030917,2003-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
