system:index,LST_Celsius,date,.geo
gf_Day2004_210,359.95407832220513,2004-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_211,303.4652866442012,2004-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_212,289.85838374113064,2004-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_213,289.67480168281804,2004-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_214,296.6477384515561,2004-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_215,328.08213156958357,2004-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_216,295.83414613726274,2004-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_217,299.57320468007623,2004-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_218,229.48261715888395,2004-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_219,345.9739205056826,2004-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_220,283.80568055759045,2004-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_221,350.01159553760164,2004-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_222,335.42097662054954,2004-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_223,358.2845092827091,2004-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_224,364.27186721644284,2004-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_225,328.727128116039,2004-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_226,307.01710027837663,2004-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_227,302.13676036586656,2004-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_228,328.10492496389463,2004-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_229,275.33696129937005,2004-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_230,326.4801264206626,2004-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_231,340.386462105197,2004-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_232,337.70475333319376,2004-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_233,364.9172195826442,2004-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_234,332.6148774514935,2004-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_235,345.13916738179455,2004-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_236,346.12194151997824,2004-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_237,358.8840655545556,2004-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_238,358.0108629675367,2004-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_239,328.0139397618101,2004-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_240,337.2566716202357,2004-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_241,312.9180986667224,2004-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_242,350.08405718232626,2004-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_243,342.33827992548703,2004-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_244,353.34411955543465,2004-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_245,350.3675827280908,2004-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_246,360.1903426334848,2004-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_247,383.7074743077212,2004-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_248,319.0636917345166,2004-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_249,320.1470582079243,2004-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_250,325.87717939594376,2004-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_251,348.04719844276525,2004-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_252,282.9265336877576,2004-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_253,336.2777905686836,2004-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_254,236.2767021788726,2004-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_255,306.8487766079913,2004-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_256,362.38491324277373,2004-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_257,333.55974632145177,2004-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_258,402.69288569813926,2004-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_259,358.5153735060801,2004-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_260,368.89593318960993,2004-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_261,335.6105866839693,2004-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_262,339.8443811876008,2004-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_263,356.4946313079514,2004-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_264,308.6235008476882,2004-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_265,360.55049500805796,2004-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_266,309.4213115097222,2004-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_267,355.69359733763116,2004-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_268,349.95891328463483,2004-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_269,298.01293509429223,2004-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_270,359.78843376520064,2004-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_271,337.64551981078756,2004-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_272,380.3934529166753,2004-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_273,335.89394478514765,2004-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_274,368.91744981895056,2004-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_275,285.2558553278774,2004-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_276,336.478054293907,2004-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_277,359.12522761998434,2004-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_278,317.64386629549784,2004-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_279,328.4629214894194,2004-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_280,312.865667580635,2004-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_281,352.3175795885048,2004-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_282,287.5767000858153,2004-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_283,334.2959583062979,2004-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_284,354.6096238775978,2004-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_285,331.06814994662705,2004-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_286,344.9432362852418,2004-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_287,294.878665466647,2004-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_288,325.968143667455,2004-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_289,298.5472716997719,2004-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_290,391.57649078008234,2004-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_291,310.35941980450843,2004-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_292,384.7407539192498,2004-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_293,363.4625656696736,2004-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_294,369.9671180693638,2004-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_295,335.7231722376876,2004-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_296,310.5366808296879,2004-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_297,371.3424451095715,2004-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_298,289.71739539946003,2004-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_299,346.6464407560123,2004-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_300,314.2788789584946,2004-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_301,331.0059861439604,2004-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_302,346.0229399083241,2004-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_303,288.6375243317915,2004-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_304,328.4320698243924,2004-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_305,333.0875107269189,2004-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_306,314.32352387131874,2004-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_307,332.46392615693736,2004-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_308,341.56761621700815,2004-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_309,289.7631287020951,2004-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_310,344.17947966594795,2004-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_311,350.12328107666866,2004-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_312,382.78841283462754,2004-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_313,358.2615065826652,2004-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_314,339.6697364840823,2004-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_315,377.6632898675093,2004-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_316,352.35085920003354,2004-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_317,370.56386964438957,2004-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_318,329.74297256001836,2004-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_319,347.3597337631077,2004-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_320,380.7084999058125,2004-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_321,327.9122590367749,2004-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_322,332.9857044184439,2004-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_323,343.39803671222546,2004-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_324,372.62050777570806,2004-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_325,356.5959352826674,2004-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_326,352.8034828473953,2004-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_327,363.5430437239676,2004-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_328,337.85490926596475,2004-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_329,369.95952027126015,2004-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_330,329.19352408062457,2004-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_331,366.70998597651584,2004-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_332,342.07365468740187,2004-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_333,353.70167653892037,2004-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_334,353.6123867132721,2004-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_335,331.89185172781885,2004-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_336,365.15076382019987,2004-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_337,316.22075475647284,2004-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_338,354.8431881449235,2004-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_339,322.89854951127097,2004-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_340,342.5645184921614,2004-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_341,346.3021956171379,2004-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_342,338.25675534252883,2004-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_343,355.86711179019187,2004-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_344,333.3110283190656,2004-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_345,362.26615316993525,2004-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_346,303.7564099880696,2004-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_347,352.96004353559243,2004-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_348,333.02804696820635,2004-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_349,350.27640915084663,2004-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_350,357.92314293488477,2004-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_351,353.29813508592,2004-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_352,368.7709776670782,2004-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_353,313.54951127111366,2004-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_354,370.1516838646209,2004-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_355,339.6731272369549,2004-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_356,363.26112983234606,2004-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_357,337.4141532536574,2004-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_358,352.7145069803462,2004-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_359,360.18559139334826,2004-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_360,331.3771270695105,2004-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_361,333.9274337024091,2004-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_362,308.7698055549742,2004-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_363,316.8164807334074,2004-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_364,331.3964459886555,2004-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2004_365,355.25365761768205,2004-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_001,344.18641738840756,2005-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_002,333.4653147901398,2005-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_003,335.8503914057295,2005-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_004,361.07780229846765,2005-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_005,328.2135659560293,2005-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_006,367.70498834110606,2005-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_007,349.34466605596265,2005-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_008,352.4273609260493,2005-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_009,287.2066122584943,2005-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_010,285.25014573617597,2005-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_011,377.37156479014004,2005-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_012,346.223017988008,2005-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_013,376.0146777148568,2005-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_014,352.1928922385077,2005-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_015,368.3357136908728,2005-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_016,369.38522235176544,2005-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_017,320.17192704863413,2005-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_018,368.7367588274482,2005-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_019,318.83752498334434,2005-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_020,368.6549383744169,2005-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_021,340.4490964357096,2005-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_022,370.1468604263824,2005-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_023,308.3182878081279,2005-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_024,325.17340522984676,2005-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_025,337.3131245836108,2005-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_026,360.91218354430384,2005-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_027,329.1530021652232,2005-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_028,320.7051340772817,2005-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_029,306.57290972684876,2005-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_030,319.7887241838774,2005-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_031,298.9494503664223,2005-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_032,305.2727973017988,2005-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_033,331.8333194536975,2005-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_034,363.5959776815457,2005-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_035,320.70629996668873,2005-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_036,383.68685459693546,2005-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_037,287.97235176548963,2005-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_038,395.9033144570285,2005-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_039,388.131745502998,2005-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_040,390.9332528314458,2005-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_041,407.7876832111927,2005-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_042,380.2999458694204,2005-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_043,434.2450866089275,2005-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_044,396.8749791805463,2005-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_045,434.81678880746176,2005-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_046,422.05981429047296,2005-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_047,439.7756287475018,2005-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_048,426.28189540306454,2005-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_049,401.3518904063959,2005-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_050,401.9582361758828,2005-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_051,348.8872001998667,2005-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_052,439.27329696868753,2005-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_053,378.3040264823451,2005-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_054,399.6080321452365,2005-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_055,368.0848392738174,2005-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_056,392.1038266155896,2005-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_057,412.14148900732874,2005-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_058,400.08013407728174,2005-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_059,439.5159893404394,2005-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_060,390.44293387741516,2005-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_061,466.5632286808793,2005-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_062,435.1910184876746,2005-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_063,456.02704447035313,2005-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_064,451.54549050632914,2005-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_065,476.5498186613913,2005-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_066,381.7075074950034,2005-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_067,383.1157561625583,2005-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_068,392.4551757161892,2005-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_069,363.6164640239839,2005-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_070,363.55844020652887,2005-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_071,382.6421552298467,2005-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_072,424.19876332445045,2005-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_073,433.77525399733514,2005-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_074,428.1450699533643,2005-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_075,473.13330696202536,2005-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_076,398.70363507661534,2005-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_077,462.63609676882083,2005-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_078,417.2008869087275,2005-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_079,460.8064831778813,2005-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_080,452.2653439373751,2005-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_081,433.6774233844104,2005-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_082,476.5599392071954,2005-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_083,403.79875916055977,2005-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_084,493.8231179213856,2005-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_085,428.20363507661574,2005-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_086,481.6800258161226,2005-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_087,434.69603597601593,2005-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_088,457.3821202531645,2005-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_089,440.0158019653566,2005-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_090,378.1752165223184,2005-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_091,408.21085942704855,2005-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_092,375.1593520986009,2005-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_093,421.4266114257161,2005-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_094,416.9587150233178,2005-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_095,393.5255454696868,2005-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_096,430.74381662225176,2005-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_097,363.18752081945354,2005-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_098,461.35195286475687,2005-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_099,373.7358011325783,2005-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_100,477.46185876082615,2005-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_101,377.37254330446365,2005-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_102,431.80367255163213,2005-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_103,395.49052714856765,2005-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_104,394.35824033977343,2005-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_105,423.71042221852076,2005-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_106,383.85874000666206,2005-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_107,436.1871252498333,2005-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_108,411.51409477015324,2005-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_109,455.88738757494986,2005-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_110,377.62270986009327,2005-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_111,378.45446785476344,2005-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_112,404.0262116922054,2005-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
gf_Day2005_113,433.53689207195214,2005-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
