system:index,band,date,.geo
20101101,-0.0021916770834006466,2010-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101102,-0.0028683231684588965,2010-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101103,-0.004251178760714777,2010-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101104,-0.004817762930261242,2010-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101105,-0.004163460102274283,2010-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101106,-0.005308387822806644,2010-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101107,-0.0023750626495511124,2010-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101108,-0.002408880243689657,2010-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101109,-0.004770757344097351,2010-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101110,-0.0038472984478044488,2010-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101111,-0.0035680110118747597,2010-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101112,-0.004010318533947076,2010-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101113,-0.004182601585511434,2010-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101114,-0.0053725056028724105,2010-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101115,-0.004855875721859692,2010-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101116,-0.004499836629562829,2010-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101117,-0.002234594555499798,2010-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101118,-0.004707231726060251,2010-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101119,-0.005116213158088331,2010-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101120,-0.006264258941043828,2010-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101121,-0.004285010478665368,2010-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101122,-0.005295928365820511,2010-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101123,-0.0046913777451076406,2010-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101124,-0.004710217120089734,2010-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101125,-0.005447150011877835,2010-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101126,-0.003879182816922694,2010-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101127,-0.0021796420289193555,2010-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101128,-0.005115678297005759,2010-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101129,-0.006690349798893303,2010-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101130,-0.006247957317881922,2010-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101201,-0.00417261747416324,2010-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101202,-0.004528966274123584,2010-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101203,-0.005899831483237542,2010-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101204,-0.007051944266659472,2010-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101205,-0.00604374384022745,2010-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101206,-0.006274185906551799,2010-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101207,-0.002935344797309296,2010-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101208,-0.0034014576334850982,2010-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101209,-0.004338321702808599,2010-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101210,-0.005906847625746282,2010-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101211,-0.005240473134169105,2010-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101212,-0.0049063964627997555,2010-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101213,-0.004513354690366116,2010-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101214,-0.004235934965580645,2010-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101215,-0.004327642580140957,2010-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101216,-0.0028400756962868885,2010-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101217,-0.004290979452870656,2010-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101218,-0.0054235432415982165,2010-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101219,-0.0063488676994286905,2010-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101220,-0.0031218679143984168,2010-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101221,-0.0072962334627020755,2010-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101222,-0.0070055511558838315,2010-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101223,-0.005999533253027709,2010-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101224,-0.005992240467652659,2010-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101225,-0.006083086249725842,2010-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101226,-0.006416708906208657,2010-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101227,-0.006347507360582844,2010-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101228,-0.006520547026719575,2010-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101229,-0.0035779087942620635,2010-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101230,-0.005614061824561966,2010-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101231,-0.0059136353378683275,2010-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110101,-0.005624588412726709,2011-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110102,-0.00551469472114654,2011-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110103,-0.0059156663450276,2011-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110104,-0.006165219934002309,2011-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110105,-0.004173517377703418,2011-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110106,-0.007718265803140863,2011-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110107,-0.007474334041217789,2011-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110108,-0.007288377486498594,2011-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110109,-0.007792850028996721,2011-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110110,-0.008359066822790305,2011-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110111,-0.008577455294716483,2011-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110112,-0.008368649546601612,2011-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110113,-0.00905624986968749,2011-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110114,-0.009533046281147314,2011-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110115,-0.008333739876385474,2011-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110116,-0.006750883756989769,2011-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110117,-0.006853382588939599,2011-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110118,-0.008885596569467847,2011-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110119,-0.00901089170378502,2011-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110120,-0.010017225274995255,2011-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110121,-0.009751051006286504,2011-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110122,-0.008554553189170604,2011-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110123,-0.008826878382789494,2011-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110124,-0.009111420575563408,2011-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110125,-0.008367740264335202,2011-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110126,-0.007784165957883016,2011-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110127,-0.00962830446603262,2011-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110128,-0.009491579389037854,2011-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110129,-0.010239185131291392,2011-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110130,-0.010287776129990083,2011-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110131,-0.010016822125194018,2011-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110201,-0.010871271679242912,2011-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110202,-0.010559607594805228,2011-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110203,-0.011065043679918026,2011-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110204,-0.010007447716409304,2011-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110205,-0.009798283714582072,2011-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110206,-0.01064673867647868,2011-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110207,-0.009470586504196781,2011-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110208,-0.00979255136719892,2011-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110209,-0.010910785744642444,2011-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110210,-0.01163576617668367,2011-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110211,-0.012134959862317336,2011-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110212,-0.011611038377076527,2011-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110213,-0.011859845603596937,2011-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110214,-0.010381585349739039,2011-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110215,-0.008314612027700287,2011-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110216,-0.007734835421791839,2011-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110217,-0.008198000823454836,2011-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110218,-0.008304669610511168,2011-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110219,-0.00816886142802032,2011-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110220,-0.007986740982639583,2011-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110221,-0.00652119542010976,2011-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110222,-0.0060421320730154335,2011-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110223,-0.0062637700691222315,2011-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110224,-0.006557844356939951,2011-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110225,-0.005965228867866451,2011-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110226,-0.0065121340618823345,2011-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110227,-0.00985232345606115,2011-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110228,-0.011571234902490329,2011-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110301,-0.011394061237697319,2011-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110302,-0.011618344902417843,2011-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110303,-0.012430675586075373,2011-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110304,-0.011488663493487527,2011-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110305,-0.01099615275813715,2011-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110306,-0.012478098245981365,2011-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110307,-0.013364930863862149,2011-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110308,-0.012184037251139512,2011-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110309,-0.010766259344983866,2011-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110310,-0.012195598710946345,2011-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110311,-0.011607550113446623,2011-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110312,-0.012009170680704891,2011-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110313,-0.012100760849955755,2011-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110314,-0.012461772387619332,2011-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110315,-0.012512876754773236,2011-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110316,-0.012967547788903902,2011-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110317,-0.013032835637440612,2011-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110318,-0.012115803743222447,2011-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110319,-0.012035479411556724,2011-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110320,-0.010518855629153138,2011-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110321,-0.010569853290581983,2011-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110322,-0.010636995621783434,2011-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110323,-0.01178174020149531,2011-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110324,-0.009610638222307002,2011-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110325,-0.009642987799632569,2011-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110326,-0.007329274639147627,2011-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110327,-0.008847479733548146,2011-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110328,-0.009827803474304715,2011-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110329,-0.011091389561079133,2011-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110330,-0.010846117164684572,2011-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110331,-0.00934094904195083,2011-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110401,-0.009319615742562702,2011-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110402,-0.009671141844315632,2011-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110403,-0.009223233510277677,2011-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110404,-0.010373979339502687,2011-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110405,-0.008822767625800353,2011-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110406,-0.010355163642753693,2011-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110407,-0.011504148801064654,2011-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110408,-0.01102538432431695,2011-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110409,-0.010950037034106989,2011-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110410,-0.010945122805425877,2011-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110411,-0.010892799408464039,2011-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110412,-0.010832923893275026,2011-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110413,-0.01073138991382617,2011-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110414,-0.008124829075164763,2011-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110415,-0.007040853310717717,2011-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110416,-0.00915565989988128,2011-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110417,-0.009732514069190346,2011-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110418,-0.01008155686904809,2011-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110419,-0.007727523930787593,2011-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110420,-0.007784084876539036,2011-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110421,-0.006915902845603511,2011-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110422,-0.004790340227770039,2011-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110423,-0.0056252506854353864,2011-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110424,-0.00633022375995272,2011-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110425,-0.007559501480259244,2011-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110426,-0.0076170655635583,2011-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110427,-0.007728651346297335,2011-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110428,-0.008205432311236277,2011-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110429,-0.008327099168623524,2011-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110430,-0.007343565590645562,2011-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110501,-0.007377551372386125,2011-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110502,-0.007475802902436904,2011-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110503,-0.008200331366162593,2011-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110504,-0.008946517668587452,2011-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110505,-0.01104040093169218,2011-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110506,-0.010392599544762907,2011-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110507,-0.012137020409212133,2011-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110508,-0.010007237870808814,2011-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110509,-0.010364656027545735,2011-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110510,-0.009113064627337878,2011-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110511,-0.00832800273067645,2011-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110512,-0.007972919091857834,2011-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110513,-0.007504189981277523,2011-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110514,-0.007206009943857399,2011-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110515,-0.007583267482592586,2011-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110516,-0.007930592685335767,2011-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110517,-0.007411749465394723,2011-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110518,-0.007539851700860389,2011-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110519,-0.007317808041958863,2011-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110520,-0.0071709335817913104,2011-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110521,-0.008960245306633221,2011-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110522,-0.009265627251145528,2011-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110523,-0.008361739011273624,2011-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110524,-0.0075069950477482566,2011-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110525,-0.006919829474894257,2011-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110526,-0.00782816764918571,2011-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110527,-0.007839132346936454,2011-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110528,-0.007164377084033058,2011-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110529,-0.006831545706825317,2011-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110530,-0.007923338049132112,2011-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110531,-0.007276976145733286,2011-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110601,-0.006956869277004526,2011-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110602,-0.004871027984245475,2011-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110603,-0.004877962701117551,2011-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110604,-0.006778513112133329,2011-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
